ID,DR,G,ND,WD,other
ID_8K10H1,0,0,0,0,0
ID_7WND5X,0,0,0,0,0
ID_OH63SR,0,0,0,0,0
ID_YGX15J,0,0,0,0,0
ID_E77YVJ,0,0,0,0,0
ID_7HSET4,0,0,0,0,0
ID_6QVCXV,0,0,0,0,0
ID_DN01Z2,0,0,0,0,0
ID_J90SU1,0,0,0,0,0
ID_RZVCCK,0,0,0,0,0
ID_8AMHRJ,0,0,0,0,0
ID_O2GNGW,0,0,0,0,0
ID_0NCJBY,0,0,0,0,0
ID_TKEYSZ,0,0,0,0,0
ID_KADGBG,0,0,0,0,0
ID_KNJ47U,0,0,0,0,0
ID_KZ1BZW,0,0,0,0,0
ID_BJD4A3,0,0,0,0,0
ID_0Q5OGK,0,0,0,0,0
ID_ANOH0L,0,0,0,0,0
ID_NEKPY1,0,0,0,0,0
ID_233WN5,0,0,0,0,0
ID_1DTXQ3,0,0,0,0,0
ID_UL19SJ,0,0,0,0,0
ID_5PGFYJ,0,0,0,0,0
ID_185C2C,0,0,0,0,0
ID_DKLLYS,0,0,0,0,0
ID_ZBGS5K,0,0,0,0,0
ID_JZWLAC,0,0,0,0,0
ID_OWZRPM,0,0,0,0,0
ID_AEOPHA,0,0,0,0,0
ID_5BUTEA,0,0,0,0,0
ID_ZCI1FD,0,0,0,0,0
ID_30RF4H,0,0,0,0,0
ID_LT1J8P,0,0,0,0,0
ID_BOIQS7,0,0,0,0,0
ID_414LNC,0,0,0,0,0
ID_QBSHLD,0,0,0,0,0
ID_6RD3O6,0,0,0,0,0
ID_YXXPWK,0,0,0,0,0
ID_T5T8KP,0,0,0,0,0
ID_QV6BP1,0,0,0,0,0
ID_ELOVTJ,0,0,0,0,0
ID_6ZSIGI,0,0,0,0,0
ID_SILI1P,0,0,0,0,0
ID_2CWQ82,0,0,0,0,0
ID_A3O9JZ,0,0,0,0,0
ID_VKF2QY,0,0,0,0,0
ID_9C91VU,0,0,0,0,0
ID_C61ML1,0,0,0,0,0
ID_RMXH5L,0,0,0,0,0
ID_68C0Y7,0,0,0,0,0
ID_JREX43,0,0,0,0,0
ID_8BI2PP,0,0,0,0,0
ID_HNJCO9,0,0,0,0,0
ID_U3SJRI,0,0,0,0,0
ID_IKY3UW,0,0,0,0,0
ID_CR88IX,0,0,0,0,0
ID_DIYFKB,0,0,0,0,0
ID_G29QOI,0,0,0,0,0
ID_V4JA64,0,0,0,0,0
ID_EF2WK0,0,0,0,0,0
ID_REE3QG,0,0,0,0,0
ID_NPDFTE,0,0,0,0,0
ID_O6K0VY,0,0,0,0,0
ID_J8XPK3,0,0,0,0,0
ID_XJHB82,0,0,0,0,0
ID_3EU34F,0,0,0,0,0
ID_P86HY4,0,0,0,0,0
ID_ASF2T0,0,0,0,0,0
ID_H9QR83,0,0,0,0,0
ID_E9P6YU,0,0,0,0,0
ID_5T2R8C,0,0,0,0,0
ID_4JPE0A,0,0,0,0,0
ID_OAA4L2,0,0,0,0,0
ID_DS7Z74,0,0,0,0,0
ID_VCA0CR,0,0,0,0,0
ID_IH4R6H,0,0,0,0,0
ID_TXH3TM,0,0,0,0,0
ID_8HN75E,0,0,0,0,0
ID_VCRZ37,0,0,0,0,0
ID_95P2T0,0,0,0,0,0
ID_X9GVYW,0,0,0,0,0
ID_A0VDFO,0,0,0,0,0
ID_OPT2UE,0,0,0,0,0
ID_EJVBUR,0,0,0,0,0
ID_4U43BY,0,0,0,0,0
ID_HT0KGN,0,0,0,0,0
ID_V68BWX,0,0,0,0,0
ID_TLJYF4,0,0,0,0,0
ID_JPEGGH,0,0,0,0,0
ID_U1FANA,0,0,0,0,0
ID_2AEPL0,0,0,0,0,0
ID_O8QVYM,0,0,0,0,0
ID_9X8H1M,0,0,0,0,0
ID_A60AXD,0,0,0,0,0
ID_CSBDK0,0,0,0,0,0
ID_ALPT0S,0,0,0,0,0
ID_8C1YZ0,0,0,0,0,0
ID_U99706,0,0,0,0,0
ID_NPBIPA,0,0,0,0,0
ID_XX1PT7,0,0,0,0,0
ID_7WXVK0,0,0,0,0,0
ID_LIVT38,0,0,0,0,0
ID_JHE2L5,0,0,0,0,0
ID_AWSSCM,0,0,0,0,0
ID_OM9PSK,0,0,0,0,0
ID_KICQRE,0,0,0,0,0
ID_55075G,0,0,0,0,0
ID_PTDMFS,0,0,0,0,0
ID_TPTOZ1,0,0,0,0,0
ID_C41J38,0,0,0,0,0
ID_VMA2NO,0,0,0,0,0
ID_CW8U05,0,0,0,0,0
ID_XLH40Z,0,0,0,0,0
ID_LRVLG7,0,0,0,0,0
ID_17AINK,0,0,0,0,0
ID_V17Z33,0,0,0,0,0
ID_12GMWT,0,0,0,0,0
ID_OGLNHE,0,0,0,0,0
ID_X8BVKS,0,0,0,0,0
ID_SKLWI8,0,0,0,0,0
ID_K4QPHN,0,0,0,0,0
ID_PZ9F6L,0,0,0,0,0
ID_ECFZ0Q,0,0,0,0,0
ID_HYNRSU,0,0,0,0,0
ID_7EZ8K6,0,0,0,0,0
ID_ON8LJ8,0,0,0,0,0
ID_NMY3IL,0,0,0,0,0
ID_N5DY4K,0,0,0,0,0
ID_VIC6QV,0,0,0,0,0
ID_TFG2SH,0,0,0,0,0
ID_2S9V0M,0,0,0,0,0
ID_WFENGL,0,0,0,0,0
ID_K8GGMH,0,0,0,0,0
ID_ADEHW9,0,0,0,0,0
ID_L2YJ0M,0,0,0,0,0
ID_7DSO49,0,0,0,0,0
ID_5MILMK,0,0,0,0,0
ID_J5EYR3,0,0,0,0,0
ID_PWFY3G,0,0,0,0,0
ID_VSDOBR,0,0,0,0,0
ID_MDXXLM,0,0,0,0,0
ID_6GLR1F,0,0,0,0,0
ID_U7WLZH,0,0,0,0,0
ID_18U41W,0,0,0,0,0
ID_QWOU61,0,0,0,0,0
ID_G7OF45,0,0,0,0,0
ID_HMJO5W,0,0,0,0,0
ID_Z1UMQ6,0,0,0,0,0
ID_AIKICA,0,0,0,0,0
ID_7GP90N,0,0,0,0,0
ID_740LFE,0,0,0,0,0
ID_NTV1AB,0,0,0,0,0
ID_XUCVDF,0,0,0,0,0
ID_ODHVE6,0,0,0,0,0
ID_6FP74V,0,0,0,0,0
ID_YDFUK6,0,0,0,0,0
ID_JK5Z8N,0,0,0,0,0
ID_24XD0A,0,0,0,0,0
ID_2FRGX3,0,0,0,0,0
ID_JAIQ5Z,0,0,0,0,0
ID_2IJP85,0,0,0,0,0
ID_Y5BF79,0,0,0,0,0
ID_X00EDI,0,0,0,0,0
ID_KVVD9M,0,0,0,0,0
ID_7K6YHE,0,0,0,0,0
ID_T5O5RE,0,0,0,0,0
ID_ER7CSV,0,0,0,0,0
ID_EXTMEX,0,0,0,0,0
ID_SEI7US,0,0,0,0,0
ID_P8UME4,0,0,0,0,0
ID_FHGIH8,0,0,0,0,0
ID_ULVUSJ,0,0,0,0,0
ID_CI1N9P,0,0,0,0,0
ID_ZOSRGG,0,0,0,0,0
ID_FLBCDI,0,0,0,0,0
ID_HSDSJC,0,0,0,0,0
ID_GA79OJ,0,0,0,0,0
ID_RAO80F,0,0,0,0,0
ID_GGRZVB,0,0,0,0,0
ID_TML6W4,0,0,0,0,0
ID_KDJR2C,0,0,0,0,0
ID_1N29QC,0,0,0,0,0
ID_2IFQH9,0,0,0,0,0
ID_7C4AT9,0,0,0,0,0
ID_E5EX9Z,0,0,0,0,0
ID_WBX2KF,0,0,0,0,0
ID_MWZJXS,0,0,0,0,0
ID_TJFXUZ,0,0,0,0,0
ID_AEDASO,0,0,0,0,0
ID_4CA3ZP,0,0,0,0,0
ID_VGCAJP,0,0,0,0,0
ID_0K1Z0P,0,0,0,0,0
ID_9PRRCE,0,0,0,0,0
ID_LF6RZX,0,0,0,0,0
ID_T6BE3P,0,0,0,0,0
ID_T13FJY,0,0,0,0,0
ID_CEM3AM,0,0,0,0,0
ID_ZX9YFA,0,0,0,0,0
ID_PLZ6FP,0,0,0,0,0
ID_49EZGI,0,0,0,0,0
ID_H9BSIS,0,0,0,0,0
ID_I17VP5,0,0,0,0,0
ID_OWMXMY,0,0,0,0,0
ID_B4LRVR,0,0,0,0,0
ID_INTUR4,0,0,0,0,0
ID_9J91C0,0,0,0,0,0
ID_PJJVXE,0,0,0,0,0
ID_HQ5WD4,0,0,0,0,0
ID_3JFN4S,0,0,0,0,0
ID_42560C,0,0,0,0,0
ID_4HGQS6,0,0,0,0,0
ID_50K3DP,0,0,0,0,0
ID_E8E5TT,0,0,0,0,0
ID_0BPPFK,0,0,0,0,0
ID_HN852Z,0,0,0,0,0
ID_RKPDNX,0,0,0,0,0
ID_BP7FWA,0,0,0,0,0
ID_ZBGT40,0,0,0,0,0
ID_B1GNYL,0,0,0,0,0
ID_3OUDAQ,0,0,0,0,0
ID_SYTZKO,0,0,0,0,0
ID_1F7HPK,0,0,0,0,0
ID_8W1R36,0,0,0,0,0
ID_WKKWJO,0,0,0,0,0
ID_FTRHSK,0,0,0,0,0
ID_IYGN73,0,0,0,0,0
ID_UL7D1D,0,0,0,0,0
ID_OKQMQF,0,0,0,0,0
ID_20ZKEE,0,0,0,0,0
ID_GHGMUL,0,0,0,0,0
ID_328QED,0,0,0,0,0
ID_0M2400,0,0,0,0,0
ID_KTP8QM,0,0,0,0,0
ID_QTLX1M,0,0,0,0,0
ID_RRAB3C,0,0,0,0,0
ID_06623X,0,0,0,0,0
ID_QV2F1O,0,0,0,0,0
ID_1RD0NP,0,0,0,0,0
ID_094PVN,0,0,0,0,0
ID_W60J3R,0,0,0,0,0
ID_PDDW3O,0,0,0,0,0
ID_D8GU8Q,0,0,0,0,0
ID_8QICAO,0,0,0,0,0
ID_4L65A3,0,0,0,0,0
ID_0JEA7X,0,0,0,0,0
ID_EWQ6PF,0,0,0,0,0
ID_Z9GXDM,0,0,0,0,0
ID_BFK956,0,0,0,0,0
ID_XNXYYS,0,0,0,0,0
ID_44TH08,0,0,0,0,0
ID_R388CA,0,0,0,0,0
ID_RN86IE,0,0,0,0,0
ID_PXTIKE,0,0,0,0,0
ID_6X2523,0,0,0,0,0
ID_BCA0I6,0,0,0,0,0
ID_KUOJPR,0,0,0,0,0
ID_QJUSWM,0,0,0,0,0
ID_EXQE9F,0,0,0,0,0
ID_7UL4AI,0,0,0,0,0
ID_USSN07,0,0,0,0,0
ID_V6MRMR,0,0,0,0,0
ID_CXDVW5,0,0,0,0,0
ID_GQ3BEJ,0,0,0,0,0
ID_2T9AHR,0,0,0,0,0
ID_T3OJJ9,0,0,0,0,0
ID_L9YRUO,0,0,0,0,0
ID_Y4XZCZ,0,0,0,0,0
ID_0UYU53,0,0,0,0,0
ID_BIFPFO,0,0,0,0,0
ID_OBY8VT,0,0,0,0,0
ID_B7TGBC,0,0,0,0,0
ID_202XOB,0,0,0,0,0
ID_7W9532,0,0,0,0,0
ID_N3CDS0,0,0,0,0,0
ID_YSJHGN,0,0,0,0,0
ID_CH64U7,0,0,0,0,0
ID_VCYPYO,0,0,0,0,0
ID_QEM5Z9,0,0,0,0,0
ID_ZCJ0JL,0,0,0,0,0
ID_2A9Z1U,0,0,0,0,0
ID_Q89DF2,0,0,0,0,0
ID_1MN9IW,0,0,0,0,0
ID_UPKUB0,0,0,0,0,0
ID_AQT8PM,0,0,0,0,0
ID_D8SJ8X,0,0,0,0,0
ID_U3QW14,0,0,0,0,0
ID_VRPU83,0,0,0,0,0
ID_X5GE81,0,0,0,0,0
ID_9YJG2H,0,0,0,0,0
ID_KTP9F9,0,0,0,0,0
ID_YB5JKM,0,0,0,0,0
ID_K6PZ0S,0,0,0,0,0
ID_SUZWTY,0,0,0,0,0
ID_8IBY7G,0,0,0,0,0
ID_486KQ6,0,0,0,0,0
ID_RRFZDG,0,0,0,0,0
ID_0LXKFU,0,0,0,0,0
ID_0ALWZ8,0,0,0,0,0
ID_6S50LN,0,0,0,0,0
ID_6Y0I3B,0,0,0,0,0
ID_JCGKC1,0,0,0,0,0
ID_5Z6QBB,0,0,0,0,0
ID_BSZ3GI,0,0,0,0,0
ID_7XHCO7,0,0,0,0,0
ID_CEENTI,0,0,0,0,0
ID_67HO8Y,0,0,0,0,0
ID_O5GJ1Z,0,0,0,0,0
ID_LK9W8V,0,0,0,0,0
ID_ZE247P,0,0,0,0,0
ID_PC86E8,0,0,0,0,0
ID_7R1790,0,0,0,0,0
ID_0AAI4X,0,0,0,0,0
ID_G8BO0M,0,0,0,0,0
ID_GMZ0CS,0,0,0,0,0
ID_YONO8J,0,0,0,0,0
ID_6EV9CG,0,0,0,0,0
ID_KOICN3,0,0,0,0,0
ID_AV8TQP,0,0,0,0,0
ID_5Z5CWP,0,0,0,0,0
ID_G1RDID,0,0,0,0,0
ID_SNFECX,0,0,0,0,0
ID_E1LE2Z,0,0,0,0,0
ID_7GYIMC,0,0,0,0,0
ID_O9A0N7,0,0,0,0,0
ID_75DGNR,0,0,0,0,0
ID_XSC9K4,0,0,0,0,0
ID_6N8SQ5,0,0,0,0,0
ID_0RI7RD,0,0,0,0,0
ID_TQAU7P,0,0,0,0,0
ID_DFRT8Y,0,0,0,0,0
ID_UA40R7,0,0,0,0,0
ID_P0J9EZ,0,0,0,0,0
ID_WGA1MY,0,0,0,0,0
ID_Z4ATXV,0,0,0,0,0
ID_870TTX,0,0,0,0,0
ID_P274TX,0,0,0,0,0
ID_BNKY0P,0,0,0,0,0
ID_SQQPCD,0,0,0,0,0
ID_OU1JGI,0,0,0,0,0
ID_NK26EL,0,0,0,0,0
ID_RC6ZHJ,0,0,0,0,0
ID_1R68E5,0,0,0,0,0
ID_MPQU7O,0,0,0,0,0
ID_7JDF9Y,0,0,0,0,0
ID_GPE38J,0,0,0,0,0
ID_GVGEWB,0,0,0,0,0
ID_100RRK,0,0,0,0,0
ID_HVU804,0,0,0,0,0
ID_896BG0,0,0,0,0,0
ID_BHE2PJ,0,0,0,0,0
ID_G9VUR9,0,0,0,0,0
ID_QEAN3P,0,0,0,0,0
ID_WS0QLV,0,0,0,0,0
ID_AR8VJM,0,0,0,0,0
ID_FUHQUT,0,0,0,0,0
ID_TKZ395,0,0,0,0,0
ID_8DE3Y8,0,0,0,0,0
ID_JQHHS6,0,0,0,0,0
ID_HRVBOV,0,0,0,0,0
ID_1LM658,0,0,0,0,0
ID_HQA95F,0,0,0,0,0
ID_I2QI09,0,0,0,0,0
ID_UP5DGQ,0,0,0,0,0
ID_HNVV03,0,0,0,0,0
ID_RIK6F5,0,0,0,0,0
ID_A79C47,0,0,0,0,0
ID_GY710R,0,0,0,0,0
ID_NLNI5A,0,0,0,0,0
ID_OKY3NU,0,0,0,0,0
ID_NC3U7L,0,0,0,0,0
ID_QIMIEM,0,0,0,0,0
ID_THQJ53,0,0,0,0,0
ID_V9LQIS,0,0,0,0,0
ID_8R8TJH,0,0,0,0,0
ID_EPGDO9,0,0,0,0,0
ID_PJTOP9,0,0,0,0,0
ID_SVNBJD,0,0,0,0,0
ID_1YWSNX,0,0,0,0,0
ID_9D97GM,0,0,0,0,0
ID_N0IFHI,0,0,0,0,0
ID_KGPPI6,0,0,0,0,0
ID_BGIFZR,0,0,0,0,0
ID_T1F019,0,0,0,0,0
ID_N76HDI,0,0,0,0,0
ID_F0W1ZM,0,0,0,0,0
ID_WIC20W,0,0,0,0,0
ID_8IGYF3,0,0,0,0,0
ID_G8DH9H,0,0,0,0,0
ID_7RBZGN,0,0,0,0,0
ID_7ARCA0,0,0,0,0,0
ID_CJ8SXO,0,0,0,0,0
ID_AM6G7I,0,0,0,0,0
ID_B702X9,0,0,0,0,0
ID_XO3GOE,0,0,0,0,0
ID_20T1L8,0,0,0,0,0
ID_BPTEJD,0,0,0,0,0
ID_ONSJCV,0,0,0,0,0
ID_16BFR7,0,0,0,0,0
ID_I8M0ZU,0,0,0,0,0
ID_4J2CTH,0,0,0,0,0
ID_FRGWSE,0,0,0,0,0
ID_TDMPV3,0,0,0,0,0
ID_VQHXQX,0,0,0,0,0
ID_N62ZZZ,0,0,0,0,0
ID_WTK4N7,0,0,0,0,0
ID_NC0TVF,0,0,0,0,0
ID_AO8BJO,0,0,0,0,0
ID_D0GDU8,0,0,0,0,0
ID_F68337,0,0,0,0,0
ID_1GHKBV,0,0,0,0,0
ID_9JK357,0,0,0,0,0
ID_98KLJZ,0,0,0,0,0
ID_1H0MXI,0,0,0,0,0
ID_BOHDDN,0,0,0,0,0
ID_3UYQYH,0,0,0,0,0
ID_ER6Y5R,0,0,0,0,0
ID_LOQ6TF,0,0,0,0,0
ID_9LSLB8,0,0,0,0,0
ID_8DMT1Y,0,0,0,0,0
ID_X7Z8IN,0,0,0,0,0
ID_XHWBQG,0,0,0,0,0
ID_BECSLP,0,0,0,0,0
ID_21H8JQ,0,0,0,0,0
ID_76TQ9F,0,0,0,0,0
ID_RUONZO,0,0,0,0,0
ID_5MI3HR,0,0,0,0,0
ID_607DHU,0,0,0,0,0
ID_XXDY1F,0,0,0,0,0
ID_98Z9EG,0,0,0,0,0
ID_6A5CAE,0,0,0,0,0
ID_2GPJOW,0,0,0,0,0
ID_7KMVA7,0,0,0,0,0
ID_SZT00G,0,0,0,0,0
ID_D5WBJX,0,0,0,0,0
ID_D9EQXG,0,0,0,0,0
ID_7SY3DM,0,0,0,0,0
ID_UUI0B4,0,0,0,0,0
ID_WMIU7G,0,0,0,0,0
ID_JT7ELE,0,0,0,0,0
ID_WEF5AB,0,0,0,0,0
ID_B4KO7D,0,0,0,0,0
ID_23573D,0,0,0,0,0
ID_CTG9XF,0,0,0,0,0
ID_QE2L32,0,0,0,0,0
ID_KGFL1L,0,0,0,0,0
ID_J07OH8,0,0,0,0,0
ID_NGG893,0,0,0,0,0
ID_W1N58K,0,0,0,0,0
ID_CHNV3J,0,0,0,0,0
ID_D29FF9,0,0,0,0,0
ID_C3VSE2,0,0,0,0,0
ID_BWVRZJ,0,0,0,0,0
ID_RJQXES,0,0,0,0,0
ID_1DX93K,0,0,0,0,0
ID_2Y8NDS,0,0,0,0,0
ID_137B1N,0,0,0,0,0
ID_TP6FQI,0,0,0,0,0
ID_RWC5VD,0,0,0,0,0
ID_WU51K0,0,0,0,0,0
ID_QRAI00,0,0,0,0,0
ID_MB6OUX,0,0,0,0,0
ID_NFKJMN,0,0,0,0,0
ID_JJ9VXU,0,0,0,0,0
ID_GM3KMD,0,0,0,0,0
ID_TMFKW4,0,0,0,0,0
ID_J068OF,0,0,0,0,0
ID_Y7BP2B,0,0,0,0,0
ID_G1AJ3A,0,0,0,0,0
ID_01GJS9,0,0,0,0,0
ID_ZAFHNP,0,0,0,0,0
ID_BVRNBL,0,0,0,0,0
ID_AR1OZ6,0,0,0,0,0
ID_UFWKVB,0,0,0,0,0
ID_XWHE6H,0,0,0,0,0
ID_95WUY5,0,0,0,0,0
ID_6MLIWY,0,0,0,0,0
ID_MCKWT4,0,0,0,0,0
ID_HF6DA2,0,0,0,0,0
ID_Z1QNR7,0,0,0,0,0
ID_RMKK2K,0,0,0,0,0
ID_G44FO7,0,0,0,0,0
ID_5282AD,0,0,0,0,0
ID_NPVFRT,0,0,0,0,0
ID_7MKATL,0,0,0,0,0
ID_LQ2ZFA,0,0,0,0,0
ID_F42T5G,0,0,0,0,0
ID_6TK80B,0,0,0,0,0
ID_1U3N8D,0,0,0,0,0
ID_KV1IKX,0,0,0,0,0
ID_NKM659,0,0,0,0,0
ID_ETOM5K,0,0,0,0,0
ID_ZFDVHZ,0,0,0,0,0
ID_HW8AEI,0,0,0,0,0
ID_OF4GQ5,0,0,0,0,0
ID_R03R99,0,0,0,0,0
ID_2AJK1C,0,0,0,0,0
ID_BUQPXQ,0,0,0,0,0
ID_GLGHQU,0,0,0,0,0
ID_6C6LVK,0,0,0,0,0
ID_XUHD38,0,0,0,0,0
ID_B0I9ZU,0,0,0,0,0
ID_SH2STT,0,0,0,0,0
ID_NMO393,0,0,0,0,0
ID_AWSVTB,0,0,0,0,0
ID_QPIJ4P,0,0,0,0,0
ID_PEFMV6,0,0,0,0,0
ID_50N8E5,0,0,0,0,0
ID_RY9IPA,0,0,0,0,0
ID_XLOFEP,0,0,0,0,0
ID_ZRB4BD,0,0,0,0,0
ID_VWTXGU,0,0,0,0,0
ID_Z1B59E,0,0,0,0,0
ID_LP87S0,0,0,0,0,0
ID_9IKPC1,0,0,0,0,0
ID_1R4VA0,0,0,0,0,0
ID_9GT4JC,0,0,0,0,0
ID_75JYDO,0,0,0,0,0
ID_ZZ2PIM,0,0,0,0,0
ID_60OFGJ,0,0,0,0,0
ID_DKEREU,0,0,0,0,0
ID_XVIINR,0,0,0,0,0
ID_BHJL0A,0,0,0,0,0
ID_8MDXI0,0,0,0,0,0
ID_QG9HRD,0,0,0,0,0
ID_Z4ZMFI,0,0,0,0,0
ID_THJBZW,0,0,0,0,0
ID_HQUQA0,0,0,0,0,0
ID_O9N7BY,0,0,0,0,0
ID_VU2YYB,0,0,0,0,0
ID_XBLP78,0,0,0,0,0
ID_X0IV54,0,0,0,0,0
ID_VKZ5PD,0,0,0,0,0
ID_22SSWJ,0,0,0,0,0
ID_CTI9BQ,0,0,0,0,0
ID_61QXO9,0,0,0,0,0
ID_SIPMI3,0,0,0,0,0
ID_ZC5YJG,0,0,0,0,0
ID_UBY3H7,0,0,0,0,0
ID_KIJPTV,0,0,0,0,0
ID_45M3M8,0,0,0,0,0
ID_8PX73G,0,0,0,0,0
ID_Z15O1M,0,0,0,0,0
ID_MZ1VKQ,0,0,0,0,0
ID_5L0D5B,0,0,0,0,0
ID_X4IDVA,0,0,0,0,0
ID_SO8OS0,0,0,0,0,0
ID_EXECLD,0,0,0,0,0
ID_EHBV74,0,0,0,0,0
ID_BVY9VC,0,0,0,0,0
ID_KQNMJH,0,0,0,0,0
ID_BZYSEH,0,0,0,0,0
ID_JARR81,0,0,0,0,0
ID_FKM9L0,0,0,0,0,0
ID_Y2KXPK,0,0,0,0,0
ID_XS38CP,0,0,0,0,0
ID_4NP70N,0,0,0,0,0
ID_2Z5A52,0,0,0,0,0
ID_510IVN,0,0,0,0,0
ID_RPEXV6,0,0,0,0,0
ID_PBIQA8,0,0,0,0,0
ID_NZ1GPK,0,0,0,0,0
ID_6WMLX4,0,0,0,0,0
ID_B2ZUCZ,0,0,0,0,0
ID_Q9CLNA,0,0,0,0,0
ID_H8PGHD,0,0,0,0,0
ID_VHT7FC,0,0,0,0,0
ID_WRPZ8I,0,0,0,0,0
ID_CPK16S,0,0,0,0,0
ID_5CSM3Q,0,0,0,0,0
ID_UCFNAX,0,0,0,0,0
ID_XV3XJ2,0,0,0,0,0
ID_35HYVX,0,0,0,0,0
ID_CWLXDX,0,0,0,0,0
ID_O2UK94,0,0,0,0,0
ID_MU3LPL,0,0,0,0,0
ID_HYZJNG,0,0,0,0,0
ID_LDITFF,0,0,0,0,0
ID_03U1C7,0,0,0,0,0
ID_2ZAVU5,0,0,0,0,0
ID_3LDYMF,0,0,0,0,0
ID_AWRMXP,0,0,0,0,0
ID_96M8OY,0,0,0,0,0
ID_IR537K,0,0,0,0,0
ID_EAJ9TI,0,0,0,0,0
ID_8WGHTJ,0,0,0,0,0
ID_A4GFGW,0,0,0,0,0
ID_KH2WGX,0,0,0,0,0
ID_VWZUOA,0,0,0,0,0
ID_NESCWQ,0,0,0,0,0
ID_ZBR2WV,0,0,0,0,0
ID_M94D96,0,0,0,0,0
ID_NZYUPU,0,0,0,0,0
ID_BWSQHR,0,0,0,0,0
ID_UKA3B2,0,0,0,0,0
ID_K3GGXX,0,0,0,0,0
ID_3AQ7JT,0,0,0,0,0
ID_MKJ7JR,0,0,0,0,0
ID_ZQ3IZR,0,0,0,0,0
ID_GQE7YV,0,0,0,0,0
ID_2J60QH,0,0,0,0,0
ID_RHJPLH,0,0,0,0,0
ID_4B2GRQ,0,0,0,0,0
ID_9HE2A5,0,0,0,0,0
ID_NKN2DA,0,0,0,0,0
ID_ZI2YOK,0,0,0,0,0
ID_V5V3MU,0,0,0,0,0
ID_C9NU95,0,0,0,0,0
ID_HL6TR7,0,0,0,0,0
ID_REV758,0,0,0,0,0
ID_0G19UA,0,0,0,0,0
ID_5M3N0Y,0,0,0,0,0
ID_YP1JA9,0,0,0,0,0
ID_8T9DBM,0,0,0,0,0
ID_ERW56O,0,0,0,0,0
ID_CW5E1W,0,0,0,0,0
ID_Q8L52A,0,0,0,0,0
ID_W418DQ,0,0,0,0,0
ID_XU4790,0,0,0,0,0
ID_NJPPUD,0,0,0,0,0
ID_5BKRVH,0,0,0,0,0
ID_7RYOCM,0,0,0,0,0
ID_R0MMIR,0,0,0,0,0
ID_6SYTGP,0,0,0,0,0
ID_UKY7BT,0,0,0,0,0
ID_JN9YVG,0,0,0,0,0
ID_7DI4GA,0,0,0,0,0
ID_7DJ5SX,0,0,0,0,0
ID_DGE4KR,0,0,0,0,0
ID_C91B0R,0,0,0,0,0
ID_UPG62A,0,0,0,0,0
ID_57P05Q,0,0,0,0,0
ID_1NZAOJ,0,0,0,0,0
ID_O0QWA6,0,0,0,0,0
ID_ODAU69,0,0,0,0,0
ID_RN8CY8,0,0,0,0,0
ID_ZQD027,0,0,0,0,0
ID_O3B7SE,0,0,0,0,0
ID_9B0E77,0,0,0,0,0
ID_3P0NFA,0,0,0,0,0
ID_F18G26,0,0,0,0,0
ID_CP7HIL,0,0,0,0,0
ID_ZFFARE,0,0,0,0,0
ID_1DZL9K,0,0,0,0,0
ID_Z3TXH1,0,0,0,0,0
ID_VSAKJE,0,0,0,0,0
ID_D0HKL3,0,0,0,0,0
ID_1EP9BL,0,0,0,0,0
ID_CT2DGO,0,0,0,0,0
ID_QGT22T,0,0,0,0,0
ID_VN5OV4,0,0,0,0,0
ID_6WD8DK,0,0,0,0,0
ID_ZY90V0,0,0,0,0,0
ID_OPGO33,0,0,0,0,0
ID_7ZOXDA,0,0,0,0,0
ID_P54RXR,0,0,0,0,0
ID_7NPX8P,0,0,0,0,0
ID_084X54,0,0,0,0,0
ID_QYSXKB,0,0,0,0,0
ID_I60ABN,0,0,0,0,0
ID_KA7Z4D,0,0,0,0,0
ID_DC45V0,0,0,0,0,0
ID_7HZNKE,0,0,0,0,0
ID_NQLTCE,0,0,0,0,0
ID_IZCD39,0,0,0,0,0
ID_R73HJM,0,0,0,0,0
ID_ODIL6Y,0,0,0,0,0
ID_OLELR1,0,0,0,0,0
ID_M8D07D,0,0,0,0,0
ID_AZIK3H,0,0,0,0,0
ID_3MYCQQ,0,0,0,0,0
ID_DU8UOC,0,0,0,0,0
ID_KMTETI,0,0,0,0,0
ID_IVRO47,0,0,0,0,0
ID_AZ74IM,0,0,0,0,0
ID_OTAEOI,0,0,0,0,0
ID_0FM1GJ,0,0,0,0,0
ID_4YD11S,0,0,0,0,0
ID_Y9HPHA,0,0,0,0,0
ID_BTYMM0,0,0,0,0,0
ID_ZVGSK4,0,0,0,0,0
ID_2GKXUD,0,0,0,0,0
ID_QEV20H,0,0,0,0,0
ID_F7R60Y,0,0,0,0,0
ID_HNAIXZ,0,0,0,0,0
ID_JNB9LZ,0,0,0,0,0
ID_8POQLZ,0,0,0,0,0
ID_0PDHCG,0,0,0,0,0
ID_ENDJJ5,0,0,0,0,0
ID_T0EAJY,0,0,0,0,0
ID_FXKN31,0,0,0,0,0
ID_2PXDSO,0,0,0,0,0
ID_EHQWN9,0,0,0,0,0
ID_GROJDO,0,0,0,0,0
ID_0M70MH,0,0,0,0,0
ID_9Y53Z1,0,0,0,0,0
ID_LPQRNP,0,0,0,0,0
ID_QXWOTI,0,0,0,0,0
ID_BJRFTU,0,0,0,0,0
ID_3P7O02,0,0,0,0,0
ID_950NIL,0,0,0,0,0
ID_89D086,0,0,0,0,0
ID_ZX2MNO,0,0,0,0,0
ID_WNEKMP,0,0,0,0,0
ID_0GRBV9,0,0,0,0,0
